StateCode,District Code,TalukCode,VillageCode,Name
27,528,04271,565667,Bhandarwadi
27,528,04271,565668,Dabhil Ambere
27,528,04271,565669,Dorle
27,528,04271,565670,Zadgaon (CT)
27,528,04271,565671,Nachane (CT)
27,528,04271,565672,Karle (CT)
27,528,04271,565673,Kuwarbav (CT)
27,528,04271,802875,Ratnagiri (M Cl)
27,528,04272,000000,Sangameshwar
27,528,04272,565674,Shirambe
27,528,04272,565675,Kalambushi
27,528,04272,565676,Kondivare
27,528,04272,565677,Aravali
27,528,04272,565678,Murdav
27,528,04272,565679,Ambav
27,528,04272,565680,Burambad
27,528,04272,565681,Kase
27,528,04272,565682,Purye Tarf Savarde
27,528,04272,565683,Narduve
27,528,04272,565684,Asave
27,528,04272,565685,Sarand
27,528,04272,565686,Makhajan
27,528,04272,565687,Ambet
27,528,04272,565688,Mavalange
27,528,04272,565689,Dhamapur Tarf Sangameshwar
27,528,04272,565690,Pedhambe
27,528,04272,565691,Karjuve
27,528,04272,565692,Shinde Amberi
27,528,04272,565693,Vikas Nagar
27,528,04272,565694,Kumbhar Khani Bk.
27,528,04272,565695,Kuchambe
27,528,04272,565696,Rajivali
27,528,04272,565697,Ratambi
27,528,04272,565698,Kutgiri
27,528,04272,565699,Pachambe
27,528,04272,565700,Kond Bhairav
27,528,04272,565701,Shenavade
27,528,04272,565702,Rangav
27,528,04272,565703,Kadvai
27,528,04272,565704,Harekarwadi
27,528,04272,565705,Tural
27,528,04272,565706,Chikhali
27,528,04272,565707,Masarang
27,528,04272,565708,Tambedi
27,528,04272,565709,Shembavane
27,528,04272,565710,Rajwadi
27,528,04272,565711,Golavali
27,528,04272,565712,Dhamani
27,528,04272,565713,Kumbharkhani Kh.
27,528,04272,565714,Ambedu Kh.
27,528,04272,565715,Phansavane
27,528,04272,565716,Antravali
27,528,04272,565717,Hedali
27,528,04272,565718,Anderi
27,528,04272,565719,Nivali
27,528,04272,565720,Katurdi Kond
27,528,04272,565721,Shringapur
27,528,04272,565722,Nayari
27,528,04272,565723,Tivare Ghera Prachitgad
27,528,04272,565724,Karbhatle
27,528,04272,565725,Kondumare
27,528,04272,565726,Umare
27,528,04272,565727,Maladewadi
27,528,04272,565728,Wada Thikanat
27,528,04272,565729,Sangameshwar
27,528,04272,565730,Kond Ambed
27,528,04272,565731,Jambhulwadi
27,528,04272,565732,Asurde
27,528,04272,565733,Sakhalkond
27,528,04272,565734,Bhirkond
27,528,04272,565735,Kond Asurde
27,528,04272,565736,Rampeth
27,528,04272,565737,Wadawesarad
27,528,04272,565738,Bhimnagar
27,528,04272,565739,Kalambaste
27,528,04272,565740,Harkarvane 
27,528,04272,565741,Bhekarewadi 
27,528,04272,565742,Medhe Tarf Phungus
27,528,04272,565743,Manjare
27,528,04272,565744,Pirandavane
27,528,04272,565745,Dingni
27,528,04272,565746,Ozar Khol
27,528,04272,565747,Nidhalewadi
27,528,04272,565748,Mabhale
27,528,04272,565749,Navdi
27,528,04272,565750,Lovale
27,528,04272,565751,Kurdhunda
27,528,04272,565752,Kurdhunda Kh.
27,528,04272,565753,Dingni Kuran
27,528,04272,565754,Phungus
27,528,04272,565755,Kondye
27,528,04272,565756,Davkhol
27,528,04272,565757,Upale
27,528,04272,565758,Pochari
27,528,04272,565759,Den
27,528,04272,565760,Parchuri
27,528,04272,565761,Kolambe
27,528,04272,565762,Songiri (N.V.)
27,528,04272,565763,Ambedu Bk.
27,528,04272,565764,Manaskond
27,528,04272,565765,Wandri
27,528,04272,565766,Kanalkond
27,528,04272,565767,Tale
27,528,04272,565768,Kante
27,528,04272,565769,Terye
27,528,04272,565770,Muchari
27,528,04272,565771,Washi Tarf Sangameshwar
27,528,04272,565772,Kinjale
27,528,04272,565773,Devale Ghera Prachitgad
27,528,04272,565774,Kule
27,528,04272,565775,Borsut
27,528,04272,565776,Sonavede
27,528,04272,565777,Karambele Tarf Sangameshwar
27,528,04272,565778,Shivane
27,528,04272,565779,Tamhane Kh.
27,528,04272,565780,Tamhane
27,528,04272,565781,Kosumb
27,528,04272,565782,Vighravali
27,528,04272,565783,Sayale
27,528,04272,565784,Phansavale
27,528,04272,565785,Katavali
27,528,04272,565786,Kond Ozare
27,528,04272,565787,Ozare Kh.
27,528,04272,565788,Talavade Tarf Devrukh
27,528,04272,565789,Ujgaon
27,528,04272,565790,Ambavali
27,528,04272,565791,Nandlaj
27,528,04272,565792,Math Dhamapur
27,528,04272,565793,Kudavali
27,528,04272,565794,Sadavali
27,528,04272,565795,Parsharamwadi
27,528,04272,565796,Patgaon
27,528,04272,565797,Poor
27,528,04272,565798,Kirdadi
27,528,04272,565799,Kond Bhujbalrao
27,528,04272,565800,Kond Kadamrao
27,528,04272,565801,Sangave
27,528,04272,565802,Fansat
27,528,04272,565803,Dhamapur Tarf Devrukh
27,528,04272,565804,Musalman Wadi
27,528,04272,565805,Ghodavali
27,528,04272,565806,Chandivane
27,528,04272,565807,Pangri
27,528,04272,565808,Tulsani
27,528,04272,565809,Agarewadi
27,528,04272,565810,Nive Bk.
27,528,04272,565811,Karli
27,528,04272,565812,Washi Tarf Deorukh
27,528,04272,565813,Devghar
27,528,04272,565814,Kondran
27,528,04272,565815,Kirduve
27,528,04272,565816,Nawale Wadi
27,528,04272,565817,Vayangane
27,528,04272,565818,Bhorpavane
27,528,04272,565819,Belariwadi
27,528,04272,565820,Tamnale
27,528,04272,565821,Kundi
27,528,04272,565822,Belari Kh.
27,528,04272,565823,Belari Bk.
27,528,04272,565824,Harpude
27,528,04272,565825,Nigudwadi
27,528,04272,565826,Gothane
27,528,04272,565827,Karandewadi
27,528,04272,565828,Bamnoli
27,528,04272,565829,Maral
27,528,04272,565830,Sonarwadi
27,528,04272,565831,Angavali
27,528,04272,565832,Nive Kh.
27,528,04272,565833,Hativ
27,528,04272,565834,Muradpur
27,528,04272,565835,Karambele Tarf Devale
27,528,04272,565836,Vanzole Kh.
27,528,04272,565837,Morde
27,528,04272,565838,Vanzole
27,528,04272,565839,Vanzole Bk.
27,528,04272,565840,Kasar Kolvan
27,528,04272,565841,Bondye
27,528,04272,565842,Nivdhe
27,528,04272,565843,Khadi Kolvan
27,528,04272,565844,Ozare Bk.
27,528,04272,565845,Ninave
27,528,04272,565846,Dakhin
27,528,04272,565847,Meghi
27,528,04272,565848,Kankadi
27,528,04272,565849,Kondgaon Kh.
27,528,04272,565850,Kondgaon
27,528,04272,565851,Sakharpa
27,528,04272,565852,Sakharpa Kh.
27,528,04272,565853,Murshi
27,528,04272,565854,Bhadkambe
27,528,04272,565855,Pethwadi
27,528,04272,565856,Purye Tarf Devale
27,528,04272,565857,Medhe Tarf Devale
27,528,04272,565858,Jangalwadi
27,528,04272,565859,Devale
27,528,04272,565860,Chaphavali
27,528,04272,565861,Chorvane
27,528,04272,565862,Karanjari
27,528,04272,565863,Ghativale
27,528,04272,565864,Ghativale Kh.
27,528,04272,565865,Dabhole Kh.
27,528,04272,565866,Dabhole Bk.
27,528,04272,565867,Tivare Tarf Devale
27,528,04272,565868,Kirbet
27,528,04272,565869,Bhovade
27,528,04272,565870,Devade
27,528,04272,565871,Wadi Adhishti
27,528,04272,565872,Devrukh (CT)
27,528,04273,000000,Lanja
27,528,04273,565873,Nivasar
27,528,04273,565874,Gangar Kargaon
27,528,04273,565875,Shirambavali
27,528,04273,565876,Nandivali
27,528,04273,565877,Anjanari
27,528,04273,565878,Math
27,528,04273,565879,Asode
27,528,04273,565880,Vesurle
27,528,04273,565881,Chafet
27,528,04273,565882,Kadugaon
27,528,04273,565883,Padyar
27,528,04273,565884,Ghadashi
27,528,04273,565885,Muslimgaon
27,528,04273,565886,Veral
27,528,04273,565887,Pateregaon
27,528,04273,565888,Kurne
27,528,04273,565889,Gautamgaon
27,528,04273,565890,Punas
27,528,04273,565891,Joshigaon
27,528,04273,565892,Agave
27,528,04273,565893,Upale
27,528,04273,565894,Virgaon
27,528,04273,565895,Devdhe
27,528,04273,565896,Buddhawadi Tarf Devdhe
27,528,04273,565897,Manche
27,528,04273,565898,Ramane
27,528,04273,565899,Gavane
27,528,04273,565900,Kumbhargaon
27,528,04273,565901,Kot
27,528,04273,565902,Agargaon
27,528,04273,565903,Wadi Limbu
27,528,04273,565904,Waghrat
27,528,04273,565905,Kante
27,528,04273,565906,Koldhe
27,528,04273,565907,Kangavali
27,528,04273,565908,Talavade
27,528,04273,565909,Kurchumb
27,528,04273,565910,Yeravande
27,528,04273,565911,Asage
27,528,04273,565912,Hasol
27,528,04273,565913,Kolhewadi
27,528,04273,565914,Govil
27,528,04273,565915,Guravwadi
27,528,04273,565916,Wadgaon
27,528,04273,565917,Beni Kh.
27,528,04273,565918,Kheravse
27,528,04273,565919,Dhundare
27,528,04273,565920,Agargaon
27,528,04273,565921,Zapade
27,528,04273,565922,Majal
27,528,04273,565923,Rambadegaon
27,528,04273,565924,Kondye
27,528,04273,565925,Gondesakhal
27,528,04273,565926,Kelambe
27,528,04273,565927,Vivali
27,528,04273,565928,Buddhawadi T.veravali Bk.
27,528,04273,565929,Musalmanwadi
27,528,04273,565930,Korle
27,528,04273,565931,Dolas
27,528,04273,565932,Ramgaon
27,528,04273,565933,Veravli Bk.
27,528,04273,565934,Veravli Kh.
27,528,04273,565935,Padvan
27,528,04273,565936,Katalgaon
27,528,04273,565937,Javade
27,528,04273,565938,Khavadi
27,528,04273,565939,Puragaon
27,528,04273,565940,Anandgaon
27,528,04273,565941,Panhale
27,528,04273,565942,Kuve
27,528,04273,565943,Nivoshi
27,528,04273,565944,Bapere
27,528,04273,565945,Ravari
27,528,04273,565946,Isavali
27,528,04273,565947,Khanavali
27,528,04273,565948,Lavgan
27,528,04273,565949,Bhade
27,528,04273,565950,Panore
27,528,04273,565951,Roon
27,528,04273,565952,Golavashi
27,528,04273,565953,Indavati
27,528,04273,565954,Vangule
27,528,04273,565955,Waked
27,528,04273,565956,Borthade
27,528,04273,565957,Sadvali
27,528,04273,565958,Satavali
27,528,04273,565959,Beni Bk.
27,528,04273,565960,Harche
27,528,04273,565961,Panore Tarf Harche
27,528,04273,565962,Borivale
27,528,04273,565963,Daphale
27,528,04273,565964,Kochari
27,528,04273,565965,Machal
27,528,04273,565966,Chinchurti
27,528,04273,565967,Salpe
27,528,04273,565968,Baing
27,528,04273,565969,Shiposhi
27,528,04273,565970,Adavali
27,528,04273,565971,Budhawadi Tarf Salpe
27,528,04273,565972,Kelvali
27,528,04273,565973,Name
27,528,04273,565974,Palu
27,528,04273,565975,Bankhor
27,528,04273,565976,Khorninko
27,528,04273,565977,Prabhanvalli
27,528,04273,565978,Bhambed
27,528,04273,565979,Hardkhale
27,528,04273,565980,Kudewadi
27,528,04273,565981,Waghangaon
27,528,04273,565982,Vilavade
27,528,04273,565983,Mogargaon
27,528,04273,565984,Whel
27,528,04273,565985,Shiravali
27,528,04273,565986,Varachi Shiravali
27,528,04273,565987,Kunane
27,528,04273,565988,Argaon
27,528,04273,565989,Kondgaon
27,528,04273,565990,Khorgaon
27,528,04273,565991,Patilgaon
27,528,04273,565992,Kondage
27,528,04273,565993,Ringane
27,528,04273,565994,Kurang
27,528,04273,565995,Lanja (CT)
27,528,04274,000000,Rajapur
27,528,04274,565996,Varachiwadi (Kasheli)
27,528,04274,565997,Avali Chiwadi
27,528,04274,565998,Kondsar Bk.
27,528,04274,565999,Kondsar Kh.
27,528,04274,566000,Benagiwadi
27,528,04274,566001,Varchi Guravwadi
27,528,04274,566002,Majre Juve
27,528,04274,566003,Bhalavali
27,528,04274,566004,Rundhe
27,528,04274,566005,Wadapeth
27,528,04274,566006,Kasheli
27,528,04274,566007,Navedar
27,528,04274,566008,Kalakawadi
27,528,04274,566009,Kombhe
27,528,04274,566010,Pishedwadi
27,528,04274,566011,Khalchi Bhandarwadi
27,528,04274,566012,Ambelkarwadi
27,528,04274,566013,Mogare
27,528,04274,566014,Bharade
27,528,04274,566015,Wadi Kh
27,528,04274,566016,Wadavetye
27,528,04274,566017,Wadativare
27,528,04274,566018,Rajawadi
27,528,04274,566019,Panere
27,528,04274,566020,Bhabalewadi
27,528,04274,566021,Solgaon
27,528,04274,566022,Dhaulvali
27,528,04274,566023,Dasurewadi
27,528,04274,566024,Pokalewadi 
27,528,04274,566025,Bharadin
27,528,04274,566026,Nate
27,528,04274,566027,Ambolgad
27,528,04274,566028,Yashavantgad
27,528,04274,566029,Bandhawadi
27,528,04274,566030,Sakhari Nate
27,528,04274,566031,Keravale
27,528,04274,566032,Deulwadi
27,528,04274,566033,Rautwadi
27,528,04274,566034,Burbewadi
27,528,04274,566035,Sogamwadi
27,528,04274,566036,Devache Gothane
27,528,04274,566037,Chavhatawadi
27,528,04274,566038,Anantwadi
27,528,04274,566039,Bajarwadi
27,528,04274,566040,Juve Jaitapur
27,528,04274,566041,Dale
27,528,04274,566042,Agarwadi
27,528,04274,566043,Holi
27,528,04274,566044,Tulsundewadi (holi)
27,528,04274,566045,Tulsundewadi (kuveshi)
27,528,04274,566046,Jaitapur
27,528,04274,566047,Kuveshi
27,528,04274,566048,Bhandar Sakhari
27,528,04274,566049,Waghran
27,528,04274,566050,Bakale
27,528,04274,566051,Madban
27,528,04274,566052,Varilwadi 
27,528,04274,566053,Tivarambi
27,528,04274,566054,Janshi
27,528,04274,566055,Karel
27,528,04274,566056,Chavhanwadi
27,528,04274,566057,Mirgulewadi
27,528,04274,566058,Thukrulwadi
27,528,04274,566059,Padave
27,528,04274,566060,Sakhar
27,528,04274,566061,Niveli
27,528,04274,566062,Hurse
27,528,04274,566063,Ansure
27,528,04274,566064,Mithgavane
27,528,04274,566065,Dandewadi
27,528,04274,566066,Shirse (sagave)
27,528,04274,566067,Sagave
27,528,04274,566068,Karivane
27,528,04274,566069,Gothivare
27,528,04274,566070,Nanar
27,528,04274,566071,Palekarwadi
27,528,04274,566072,Chauke
27,528,04274,566073,Taral
27,528,04274,566074,Kumbhavade
27,528,04274,566075,Harichiwadi 
27,528,04274,566076,Babulwadi 
27,528,04274,566077,Khajantad (nanar)
27,528,04274,566078,Palye
27,528,04274,566079,Katradevi (sagave)
27,528,04274,566080,Burbewadi
27,528,04274,566081,Jambhari(sagave)
27,528,04274,566082,Katali
27,528,04274,566083,Wadchipari
27,528,04274,566084,Ingalwadi
27,528,04274,566085,Shengalwadi
27,528,04274,566086,Vilye
27,528,04274,566087,Dongar
27,528,04274,566088,Dattawadi 
27,528,04274,566089,Musalmanwadi 
27,528,04274,566090,Vikhare Gothane
27,528,04274,566091,Hativale
27,528,04274,566092,Doniwade
27,528,04274,566093,Shembavane
27,528,04274,566094,Angale
27,528,04274,566095,Phupere
27,528,04274,566096,Solye
27,528,04274,566097,Sasale
27,528,04274,566098,Pangari Bk.
27,528,04274,566099,Mahalunge
27,528,04274,566100,Karshingewadi
27,528,04274,566101,Juvathi
27,528,04274,566102,Khal Chiwadi
27,528,04274,566103,Hasol Tarf Saundal
27,528,04274,566104,Nikharewadi
27,528,04274,566105,Gaonkarwadi
27,528,04274,566106,Kondvashiwadi
27,528,04274,566107,Moroshi
27,528,04274,566108,Math Kh.
27,528,04274,566109,Kelavali
27,528,04274,566110,Mosam
27,528,04274,566111,Talgaon
27,528,04274,566112,Kondye Tarf Saundal
27,528,04274,566113,Madheliwadi
27,528,04274,566114,Panhale Tarf Saundal
27,528,04274,566115,Gunjavane
27,528,04274,566116,Shejavali
27,528,04274,566117,Valye
27,528,04274,566118,Bandiwade
27,528,04274,566119,Prindrawan
27,528,04274,566120,Upale
27,528,04274,566121,Devi Hasol
27,528,04274,566122,Kond Dasur
27,528,04274,566123,Chikhale
27,528,04274,566124,Khingini
27,528,04274,566125,Bhoo
27,528,04274,566126,Khadakvali
27,528,04274,566127,Dasur
27,528,04274,566128,Kotapur
27,528,04274,566129,Ghumewadi
27,528,04274,566130,Agarewadi
27,528,04274,566131,Terwan
27,528,04274,566132,Thoraliwadi
27,528,04274,566133,Kunbiwadi
27,528,04274,566134,Kelavade
27,528,04274,566135,Kharavate
27,528,04274,566136,Madhaliwadi
27,528,04274,566137,Patharde
27,528,04274,566138,Tithavali
27,528,04274,566139,Barsu
27,528,04274,566140,Dhopeshwar
27,528,04274,566141,Hardi
27,528,04274,566142,Kodavali
27,528,04274,566143,Mandavkarwadi
27,528,04274,566144,Taralwadi
27,528,04274,566145,Sheel
27,528,04274,566146,Kaneriwadi
27,528,04274,566147,Unhale
27,528,04274,566148,Kondhe Tarf Rajapur
27,528,04274,566149,Bag Kazi Husen
27,528,04274,566150,Panhale Tarf Rajapur
27,528,04274,566151,Varachiwadi (goval)
27,528,04274,566152,Bag Abdul Kadir
27,528,04274,566153,Kaneri
27,528,04274,566154,Shedhe
27,528,04274,566155,Goval
27,528,04274,566156,Khalchiwadi
27,528,04274,566157,Shivane Kh.
27,528,04274,566158,Khalchiwadi
27,528,04274,566159,Palasamkar T. Wadi
27,528,04274,566160,Wadad Hasol
27,528,04274,566161,Wadavali
27,528,04274,566162,Nivkholwadi
27,528,04274,566163,Chuna Kolwan
27,528,04274,566164,Sutarwadi
27,528,04274,566165,Mandrul
27,528,04274,566166,Watul
27,528,04274,566167,Kond Tiware
27,528,04274,566168,Tiware
27,528,04274,566169,Sabalewadi
27,528,04274,566170,Ozar
27,528,04274,566171,Yelawan
27,528,04274,566172,Kolwankhadi
27,528,04274,566173,Gorulewadi
27,528,04274,566174,Kasarwadi
27,528,04274,566175,Kala Savali
27,528,04274,566176,Shivane Bk.
27,528,04274,566177,Pendkhale
27,528,04274,566178,Chipatewadi
27,528,04274,566179,Shedekarwadi
27,528,04274,566180,Kondivale
27,528,04274,566181,Oni
27,528,04274,566182,Pajavewadi
27,528,04274,566183,Manjarewadi
27,528,04274,566184,Musalmanwadi (saundal)
27,528,04274,566185,Saundal
27,528,04274,566186,Chikhalgaon
27,528,04274,566187,Kondwadi
27,528,04274,566188,Nerakewadi
27,528,04274,566189,Gothane Doniwade
27,528,04274,566190,Hatankarwadi
27,528,04274,566191,Thikan Kond
27,528,04274,566192,Paratvali
27,528,04274,566193,Musalmanwadi (paratavali)
27,528,04274,566194,Adavali
27,528,04274,566195,Malewadi
27,528,04274,566196,Jambhavali
27,528,04274,566197,Tulsavade
27,528,04274,566198,Solivade
27,528,04274,566199,Parule
27,528,04274,566200,Zarye
27,528,04274,566201,Yeradav
27,528,04274,566202,Pangari Kh.
27,528,04274,566203,Karak
27,528,04274,566204,Karavali
27,528,04274,566205,Patkarwadi
27,528,04274,566206,Bajarwadi
27,528,04274,566207,Haral
27,528,04274,566208,Dhamanpe
27,528,04274,566209,Raipatan
27,528,04274,566210,Pachal
27,528,04274,566211,Pethwadi
27,528,04274,566212,Talvade
27,528,04274,566213,Guravwadi
27,528,04274,566214,Ganganwadi
27,528,04274,566215,Takkewadi
27,528,04274,566216,Bagavewadi
27,528,04274,566217,Oshiwale
27,528,04274,566218,Jambhulwadi
27,528,04274,566219,Tamhane
27,528,04274,566220,Shendewadi
27,528,04274,566221,Chikhalwadi
27,528,04274,566222,Moor
27,528,04274,566223,Walwad
27,528,04274,566224,Kajirda
27,528,04274,566225,Ranewadi
27,528,04274,566226,Varchiwadi
27,528,04274,566227,Kolamb
27,528,04274,566228,Miland
27,528,04274,566229,Pahiliwadi (tamhane)
27,528,04274,566230,Savadav
27,528,04274,566231,Hatade
27,528,04274,566232,Jawalethar
27,528,04274,566233,Ajivali
27,528,04274,802876,Rajapur (M Cl)
27,529,00000,000000,Sindhudurg
27,529,04275,000000,Devgad
27,529,04275,566234,Vijaydurg
27,529,04275,566235,Rameshwar
27,529,04275,566236,Girye
27,529,04275,566237,Bandegaon (N.V.) 
27,529,04275,566238,Mohulgaon
27,529,04275,566239,Thakurwadi
27,529,04275,566240,Tirlot
27,529,04275,566241,Wadaker Poi
27,529,04275,566242,Saundale
27,529,04275,566243,Kasaba Waghotan
27,529,04275,566244,Mouje Waghotan
27,529,04275,566245,Padel
27,529,04275,566246,Hurshi
27,529,04275,566247,Kalambai
27,529,04275,566248,Pural
27,529,04275,566249,Nadan
27,529,04275,566250,Malegaon
27,529,04275,566251,Mondpar
27,529,04275,566252,Mond
27,529,04275,566253,Chinchwad
27,529,04275,566254,Virwadi
27,529,04275,566255,Wade
27,529,04275,566256,Phanase
27,529,04275,566257,Padvane
27,529,04275,566258,Wadetar
27,529,04275,566259,Mutat
27,529,04275,566260,Palekarwadi
27,529,04275,566261,Manche
27,529,04275,566262,Malpewadi
27,529,04275,566263,Pombhurle
27,529,04275,566264,Dhalavali
27,529,04275,566265,Korle
27,529,04275,566266,Kunkawan
27,529,04275,566267,Undil
27,529,04275,566268,Phanasgaon
27,529,04275,566269,Patgaon
27,529,04275,566270,Pendhari
27,529,04275,566271,Baparde
27,529,04275,566272,Juveshwar
27,529,04275,566273,Wanivade
27,529,04275,566274,Pavnai
27,529,04275,566275,Somlewadi
27,529,04275,566276,Goval
27,529,04275,566277,Vitthaladevi
27,529,04275,566278,Burabavade
27,529,04275,566279,Welgave
27,529,04275,566280,Waghivare
27,529,04275,566281,Mahalunge
27,529,04275,566282,Nad
27,529,04275,566283,Gavane
27,529,04275,566284,Shiravali
27,529,04275,566285,Kalvi
27,529,04275,566286,Tembavali
27,529,04275,566287,Talavade
27,529,04275,566288,Talebajar
27,529,04275,566289,Bagatalavade
27,529,04275,566290,Gadhitamhane
27,529,04275,566291,Rahateshwar
27,529,04275,566292,Shevare
27,529,04275,566293,Ombal
27,529,04275,566294,Hadpid
27,529,04275,566295,Nimatwadi
27,529,04275,566296,Dhoptewadi
27,529,04275,566297,Valivande
27,529,04275,566298,Chandoshi
27,529,04275,566299,Kinjawade
27,529,04275,566300,Torsole
27,529,04275,566301,Shirgaon
27,529,04275,566302,Salashi
27,529,04275,566303,Chafed
27,529,04275,566304,Kuvale
27,529,04275,566305,Sandve
27,529,04275,566306,Rembavali
27,529,04275,566307,Are
27,529,04275,566308,Sherighera Kamte
27,529,04275,566309,Kotkamte
27,529,04275,566310,Khudi
27,529,04275,566311,Devgad
27,529,04275,566312,Jamsande
27,529,04275,566313,Dabhole
27,529,04275,566314,Wareri
27,529,04275,566315,Lingdal
27,529,04275,566316,Padthar
27,529,04275,566317,Elaye
27,529,04275,566318,Mithmumbari
27,529,04275,566319,Kunkeshwar
27,529,04275,566320,Katwaneshwar
27,529,04275,566321,Katvan
27,529,04275,566322,Tambaldeg
27,529,04275,566323,Bagamala
27,529,04275,566324,Dahibaon
27,529,04275,566325,Naringre
27,529,04275,566326,Mithbaon
27,529,04275,566327,Morve
27,529,04275,566328,Hindale
27,529,04275,566329,Poyare
27,529,04275,566330,Munage
27,529,04275,566331,Aadbandar
27,529,04276,000000,Vaibhavvadi
27,529,04276,566332,Nerle
27,529,04276,566333,Tiravade Tarf Soundal
27,529,04276,566334,Palandewadi
27,529,04276,566335,Jambhavade
27,529,04276,566336,Akhavane
27,529,04276,566337,Upale
27,529,04276,566338,Mandavkarwadi
27,529,04276,566339,Nagapwadi
27,529,04276,566340,Bhom
27,529,04276,566341,Mounde
27,529,04276,566342,Ainari
27,529,04276,566343,Het
27,529,04276,566344,Mangavli
27,529,04276,566345,Vengasar
27,529,04276,566346,Nanivade
27,529,04276,566347,Tithavli
27,529,04276,566348,Bhusarwadi
27,529,04276,566349,Kolape
27,529,04276,566350,Mehbubnagar
27,529,04276,566351,Kumbharwadi
27,529,04276,566352,Kusur
27,529,04276,566353,Madhaliwadi
27,529,04276,566354,Tiravade Tarf Kharepatan
27,529,04276,566355,Bhui Bawada
27,529,04276,566356,Ringewadi
27,529,04276,566357,Kumbhari
27,529,04276,566358,Pimpalwadi
27,529,04276,566359,Umbarde
27,529,04276,566360,Digashi
27,529,04276,566361,Napane
27,529,04276,566362,Sonali
27,529,04276,566363,Nadhavade
27,529,04276,566364,Sardarwadi
27,529,04276,566365,Bandhawadi
27,529,04276,566366,Khambalwadi
27,529,04276,566367,Narkarwadi
27,529,04276,566368,Yedgaon
27,529,04276,566369,Kumbhavade
27,529,04276,566370,Bhuyadewadi
27,529,04276,566371,Bhattiwadi
27,529,04276,566372,Karul
27,529,04276,566373,Jamdarwadi
27,529,04276,566374,Vayamboshi
27,529,04276,566375,Vabhave
27,529,04276,566376,Kokisare
27,529,04276,566377,Tembewadi
27,529,04276,566378,Khambale
27,529,04276,566379,Mohitewadi
27,529,04276,566380,Sangulwadi
27,529,04276,566381,Navale
27,529,04276,566382,Shirale
27,529,04276,566383,Arule
27,529,04276,566384,Sadure
27,529,04276,566385,Nim Arule
27,529,04276,566386,Achirne
27,529,04276,566387,Gadmath
27,529,04276,566388,Ghanegadwadi
27,529,04276,566389,Kurli
27,529,04276,566390,Lore
27,529,04277,000000,Kankavli
27,529,04277,566391,Waingani
27,529,04277,566392,Bandargaon
27,529,04277,566393,Shivajipeth
27,529,04277,566394,Sambhajinagar
27,529,04277,566395,Kajirde
27,529,04277,566396,Kharepatan
27,529,04277,566397,Chinchwali
27,529,04277,566398,Berle
27,529,04277,566399,Sherpe
27,529,04277,566400,Kurangavne
27,529,04277,566401,Nadgive
27,529,04277,566402,Wargaon
27,529,04277,566403,Shidavne
27,529,04277,566404,Saliste
27,529,04277,566405,Audumbarnagar
27,529,04277,566406,Tarele
27,529,04277,566407,Darum
27,529,04277,566408,Jambhalnagar
27,529,04277,566409,Dhareshwar
27,529,04277,566410,Kasarde
27,529,04277,566411,Uttargavthan
27,529,04277,566412,Anandnagar
27,529,04277,566413,Ozaram
27,529,04277,566414,Nagsawantwadi
27,529,04277,566415,Avaleshwar
27,529,04277,566416,Dabgaon
27,529,04277,566417,Tondavali
27,529,04277,566418,Asalade
27,529,04277,566419,Koloshi
27,529,04277,566420,Ayanal
27,529,04277,566421,Otav
27,529,04277,566422,Nandgaon
27,529,04277,566423,Bavshi
27,529,04277,566424,Main
27,529,04277,566425,Savdav
27,529,04277,566426,Piyali
27,529,04277,566427,Math Kh.
27,529,04277,566428,Lingeshwar
27,529,04277,566429,Lore
27,529,04277,566430,Navin kurli (N.V.) 
27,529,04277,566431,Gangeshwar
27,529,04277,566432,Ghonsari
27,529,04277,566433,Phondaghat
27,529,04277,566434,Bramhanagari (N.V.) 
27,529,04277,566435,Wagheri
27,529,04277,566436,Damare
27,529,04277,566437,Uttar Bajar Peth
27,529,04277,566438,Dakshin Bajar Peth
27,529,04277,566439,Kondye
27,529,04277,566440,Karul
27,529,04277,566441,Tiware
27,529,04277,566442,Belne Kh
27,529,04277,566443,Humarat
27,529,04277,566444,Sakedi
27,529,04277,566445,Karanje
27,529,04277,566446,Harkul Kh.
27,529,04277,566447,Nagave
27,529,04277,566448,Janavali
27,529,04277,566449,Bharni
27,529,04277,566450,Humbarane
27,529,04277,566451,Bidwadi
27,529,04277,566452,Pise Kamate
27,529,04277,566453,Tarandale
27,529,04277,566454,Varavade
27,529,04277,566455,Ashiye
27,529,04277,566456,Kasaral
27,529,04277,566457,Satral
27,529,04277,566458,Wagade
27,529,04277,566459,Halaval
27,529,04277,566460,Shiraval
27,529,04277,566461,Ulhasnagar
27,529,04277,566462,Pimpaleshwar Nagar
27,529,04277,566463,Lingeshwar Nagar
27,529,04277,566464,Talavade
27,529,04277,566465,Kasavan
27,529,04277,566466,Osargaon
27,529,04277,566467,Bordave
27,529,04277,566468,Phanas Nagar
27,529,04277,566469,Kalasuli
27,529,04277,566470,Upanagar
27,529,04277,566471,Rajnagar
27,529,04277,566472,Uttamnagar
27,529,04277,566473,Shrinagar
27,529,04277,566474,Gandhinagar
27,529,04277,566475,Rameshwarnagar
27,529,04277,566476,Bhiravande
27,529,04277,566477,Sangave
27,529,04277,566478,Harkul Bk.
27,529,04277,566479,Shastrinagar
27,529,04277,566480,Nehru Nagar
27,529,04277,566481,Subhash Nagar
27,529,04277,566482,Navanagar
